1,-0.87823,0.144,-1.6801,0.36396,0.23169,1.2663,0.6988,1.0845,0.60413,-1.4886,1.209,-0.76893,-1.0706,-1.2052,-0.8231,-1.1025,-0.9664,-1.1534,-1.0651,-1.0423,1.036,0.77977,0.68414,1.0464,0.76279,0.82727,0.90531,1.0218,0.97817,1.1183,-1.0588,-0.91016,-1.054,-1.0027,-1.0475,-1.1845,-1.0828,-0.80528,-0.99607,-1.1767,1.1028,1.0687,1.0636,0.77776,1.1238,0.73806,0.84701,0.81426,0.65726,0.95394,0,1.3698,-0.26868,1.5581,-0.74652,0.21151,1.3936,1.3329,1.3343,1.4497,0.54623,-0.28568,-0.4214,-0.0020986,-1.2519,1.0975,-0.77522,-0.6002,1.3796,-0.58681,0.47503,-0.7529,0.1204,-0.56505,-0.23533,-1.2641,0.7382,-0.66017,0.78741,0.83438,1.4775,1.0416,-0.73835,0.82321,1.5061,-1.6769,-0.082829,-0.31589,-0.392,-0.77971,-1.4161,1.6029,-0.32898,0.56737,-0.47906,0.34865,-0.78447,-0.42742,-0.3208,-0.95215
1,-0.75105,0.42871,0.067108,-0.01583,0.92037,-1.094,-1.0906,-0.75995,-1.1423,-1.1977,-0.9694,-1.0784,-0.80709,-1.0078,0.84525,1.1221,0.80581,0.84472,0.85612,0.94913,0.79563,1.1284,0.74982,0.84968,-0.99846,-0.87977,-0.95709,-1.1695,-0.97872,-1.2005,-0.93084,-1.1812,-0.97485,-1.1377,0.85504,0.93311,0.76598,0.96996,0.75815,1.1228,1.0187,1.0845,1.1291,1.0515,0,-1.4795,1.367,-0.60164,-1.414,-0.56874,1.1674,-1.1282,-0.31211,1.5769,0.80957,1.1351,0.57648,-0.61122,0.26728,-1.5132,-0.34384,-1.0449,-0.18609,-0.2337,1.0155,-0.71945,0.93917,1.1843,-0.82917,-1.1649,-0.43287,-0.27857,0.75812,-0.59204,1.2936,1.0951,-0.2868,-0.98054,-1.6073,-0.7203,-1.0887,0.84742,1.3238,-1.1892,0.36052,-0.95611,0.6743,-1.4124,0.35026,1.4273,1.3112,-0.85119,-1.1556,-0.3538,0.17497,0.72668,0.3941,0.43998,-0.28522,0.39647
1,-0.77985,-0.68554,1.141,-0.19085,1.0551,-1.4914,1.6369,-0.22163,-0.38861,-1.0308,-0.4992,0.98986,1.2001,-1.2566,-1.4997,-0.87228,-0.1229,0.043531,0.5638,-0.40418,0.30761,-1.4301,0.30273,-0.93343,1.4321,-1.2163,-1.1053,1.0549,-1.6342,-0.17959,-0.82284,1.6606,1.3044,1.2439,0.62408,-1.4456,-1.3208,0.72525,-1.1658,-1.472,-0.97347,0.44163,-1.502,-0.64103,0.61647,0.88318,0.74204,0.44619,-1.7799,-0.92407,-0.28825,-1.815,0.52468,0.017916,-1.2101,0.8432,-1.0079,-0.94319,-0.88635,-0.77848,-0.78902,-1.1739,-1.1884,-1.2109,-1.1913,1.1768,0.98602,0.73258,0.85446,1.0212,0.87258,0.7891,1.1471,0.98761,0.81284,-1.2069,-0.88716,-0.80217,-0.83333,-1.0249,-1.1631,-1.0195,-1.1176,-1.2112,-1.0346,0.73671,0.77048,0.72767,1.1363,1.2106,1.1727,0.85248,0.96565,0.73221,0.9417,0,0.27588,1.2874,-1.2752,-0.19009
1,0.86253,1.5696,-0.25917,1.0924,0.73168,-0.86404,-0.63621,-0.58225,1.455,-0.030139,0.52809,-1.5074,0.22855,0.64682,-0.67827,1.5061,0.46771,-0.63244,-0.49184,0.52932,0.051038,-3.1594,-0.93608,-0.60573,-0.85979,-0.69326,-0.81369,-0.58549,-0.83117,-0.95559,-0.88875,0.84152,0.82029,0.85835,0.94823,0.80037,0.76519,1.1063,1.0963,0.75997,0.82897,-0.73313,-0.74242,-0.95358,-0.9728,-0.67153,-0.67508,-0.8752,-0.68247,-0.88565,-0.67227,0.75525,0.98484,0.85692,1.0183,0.95274,1.1598,0.93024,1.0342,0.85975,0.81556,0,-1.6163,-1.4484,1.2666,-1.494,-0.86166,-1.4603,-1.1488,0.65776,0.38245,0.90265,1.3948,0.8064,0.14438,0.90614,1.1648,-1.2805,-1.0624,-0.98093,-1.1508,1.5968,-0.94255,0.34707,-0.42651,0.61154,0.29627,0.23411,1.1845,-0.39326,1.3407,-0.35734,1.4481,-1.4982,-1.1447,0.18594,0.95985,1.103,-0.82935,-0.46706
1,-0.75078,0.26941,-0.55918,0.19838,1.4778,-0.75523,-1.2042,-0.94312,-0.89996,-0.92326,-1.0617,-1.0191,-1.1939,-1.166,-0.90876,1.2134,1.1496,0.77582,0.81356,0.85243,0.84531,0.97478,0.80976,1.135,0.88528,-0.86286,-1.2307,-0.95091,-0.82887,-1.0214,-0.908,-0.78767,-1.0392,-1.0719,-0.74723,0.79407,0.78637,1.1317,0.96618,1.1493,0.89893,1.2492,1.0881,1.0276,0.97754,0,-1.3263,0.50514,-0.8122,0.47138,0.3855,1.3633,0.86921,-0.81881,-0.32338,-1.4205,-0.018215,0.17331,-1.0165,-0.7621,-1.2043,1.3922,0.93147,1.1591,0.94246,1.1794,-0.11332,0.71202,0.23323,-0.89856,-1.8474,1.5446,-1.8475,0.64096,-0.32796,-1.6489,0.45347,0.89001,-1.7646,-0.68113,1.5369,-1.1157,0.59198,0.5639,-0.10557,-1.6832,-0.29185,-1.7738,1.1632,-1.2703,-0.29012,0.39602,0.94459,0.55197,-0.43768,-0.81162,0.011143,1.1986,0.068571,0.9648
2,0.92968,-1.4527,-1.5521,0.067333,-1.1969,-1.4892,-0.6258,-0.53885,1.1148,1.3643,-1.6039,0.40664,-0.38602,0.18192,1.4381,-0.49097,-0.14345,0.30615,1.6102,-0.5947,1.0333,1.5786,0.94491,-1.5019,-0.68485,-1.5006,0.85879,1.5919,-0.45915,0.016275,-0.58097,-0.047722,-0.054202,0.24596,0.26249,0.31505,0.25286,0.24065,0.30687,0.22199,0.28664,0.24616,0.29946,0.20771,0.23682,0.22642,0.35657,0.34248,0.36172,0.32284,0.27073,0.19435,0.35633,0.46381,1.1787,1.9038,2.2348,2.134,1.8237,0.4016,-0.82695,-1.2165,-1.3076,-1.177,-1.2629,-1.3011,-1.2637,-1.1627,-1.183,-1.194,-1.3078,-1.304,-1.1874,-1.7874,1.1006,1.4182,0.60878,0.14554,-1.1602,0.70938,-1.342,-1.2388,-0.48993,0.44142,1.1272,-1.4567,0.75873,0.85869,-0.91397,1.4418,-1.3406,0.71026,1.2404,1.283,0.072712,0.83314,0.24029,-0.84667,-1.4721,-0.44448
2,-1.0675,-1.0083,0.57535,1.5241,0.63495,1.115,1.1016,1.0078,1.7732,-0.89174,-0.46282,0.73216,-0.75102,-0.14114,-0.21983,0.42886,1.8572,-0.88275,0.59051,-0.35317,-0.31092,-0.82333,1.5932,-1.1885,-1.4486,1.1432,1.8222,0.44409,-0.80588,-0.38516,-0.31242,-0.57292,0.96738,1.5176,0.3018,-0.91705,-1.3442,0.51556,-0.5621,-0.78137,-1.3992,-0.24568,-1.3495,-1.0812,0.42592,1.7736,-0.107,0.029247,-0.87305,-1.3158,-1.6579,-1.1236,-0.74057,-0.81921,-0.46336,0.52379,1.1002,1.2557,0.82232,0.21532,0.19046,0.24434,0.22957,0.32129,0.22639,0.23665,0.18165,0.29658,0.22422,0.18871,0.27642,0.26886,0.25421,0.2666,0.20315,0.21389,0.19374,0.29947,0.52188,1.1805,1.9557,2.0916,2.2049,1.8017,0.50064,-0.75709,-1.1464,-1.1687,-1.1945,-1.2631,-1.3115,-1.2606,-1.2533,-1.2803,-1.2311,-1.3102,-1.2182,-1.2158,-1.7874,1.0597
2,1.0797,-0.67834,-0.2579,-0.026619,0.41853,-1.4602,-1.088,0.52173,-1.444,1.5931,0.08602,1.5209,0.83571,-1.4285,-1.7664,1.5409,-0.16978,-1.2033,-0.75842,1.57,0.05199,1.2177,1.0539,-0.25435,0.19431,0.32578,0.30723,0.22917,0.20481,0.26495,0.33049,0.30646,0.31901,0.33006,0.3263,0.29239,0.32596,0.32004,0.37552,0.27329,0.21806,0.18802,0.31436,0.47467,1.2283,1.9917,2.2269,2.1693,1.7877,0.38877,-0.77708,-1.1044,-1.1626,-1.2735,-1.2491,-1.2688,-1.25,-1.2244,-1.2524,-1.3162,-1.177,-1.2403,-1.1633,-1.7874,0.34679,0.047182,-1.0838,1.2274,0.7321,0.10245,-1.7037,0.5664,0.37345,-0.26695,-1.0282,1.1447,0.75431,-1.7033,-0.13373,0.15555,-1.4103,-1.297,-1.3962,1.6666,-0.45761,-0.26902,-0.52639,0.54514,0.92902,-1.7553,-1.4951,-0.21622,0.3861,1.5603,-1.0352,1.6827,-0.17026,-1.5224,-0.53607,1.5446
2,1.0941,-0.38799,0.023185,-0.058059,-1.0437,-1.1162,-0.020746,-1.6792,-0.043092,0.69716,-0.52789,0.99904,1.6412,-0.26051,1.3409,-1.2333,-0.66524,0.4884,0.48148,0.076502,0.6904,1.1221,-1.1722,-0.70907,0.55313,-0.74223,-1.4071,0.58009,-0.035623,1.2962,-0.32636,0.22415,0.25849,0.23366,0.27332,0.24643,0.29806,0.25345,0.32244,0.29747,0.27022,0.26535,0.26827,0.22684,0.27215,0.2752,0.26132,0.24411,0.30653,0.32858,0.5406,1.1876,2.0353,2.2376,2.1818,1.8759,0.43738,-0.80045,-1.2229,-1.1809,-1.1935,-1.1805,-1.2574,-1.1494,-1.2436,-1.2045,-1.1912,-1.31,-1.1849,-1.1767,-1.7874,1.4301,1.3408,-1.1997,0.42625,1.272,1.497,-1.4348,-1.6938,0.26705,0.30385,0.11717,0.94877,-0.98767,-0.52278,-1.5679,-1.1131,0.44016,1.0785,0.18747,-0.90162,-1.357,1.4935,-1.4794,-0.70742,-0.66004,1.1813,-1.6733,0.25427,-0.42474
2,-0.093305,0.83583,0.97023,1.0392,-1.5072,1.326,0.35343,0.51825,-0.93213,-0.57603,-1.0278,0.79848,-1.73,-0.76575,1.2575,1.3756,0.19034,1.4289,0.3055,0.51088,-0.38069,0.20551,1.2663,-1.124,0.99407,0.12986,0.31262,0.31414,0.18521,0.20794,0.27639,0.28079,0.26988,0.17344,0.32172,0.30415,0.27616,0.30474,0.34159,0.26616,0.35227,0.24093,0.21665,0.30191,0.32931,0.51236,1.2703,1.8964,2.0946,2.251,1.7929,0.47542,-0.86027,-1.203,-1.2182,-1.2476,-1.2577,-1.2309,-1.1862,-1.202,-1.2713,-1.3014,-1.2213,-1.2795,-1.2195,-1.7874,-1.5142,-0.90037,0.50429,0.70698,-1.5817,1.4702,0.42077,-0.93572,-0.2688,-0.49222,0.42475,-1.3077,0.93567,-0.24239,-1.0992,1.5091,1.3802,1.356,-0.68804,-0.99905,0.15952,0.082657,-1.299,-1.4249,1.1885,0.68111,-1.5467,-0.67622,-0.091966,0.0032982,-0.68175,0.66623,1.3815,-0.97161
